Diagnosis,LogsheetType,LogsheetTab,Column,Row,Value,ExtendedDiagnosis,FilePath,DataType,Requirement
missing value,water,sampling,ENA_accession_number_sample,87,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,101,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,102,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,106,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,107,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,111,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,112,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,113,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,114,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,115,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,116,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,117,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,118,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,119,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,120,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,121,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,122,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,126,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,127,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,141,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,142,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,146,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,147,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,161,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,162,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,166,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,167,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,181,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,182,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,186,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,187,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,201,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,202,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,206,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,207,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,221,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,222,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,225,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,226,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,227,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,230,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,arr_date_seq,161,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,162,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,166,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,167,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,181,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,182,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,186,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,187,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,201,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,202,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,206,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,207,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,221,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,222,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,225,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,226,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,227,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,230,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
datatype mismatch,water,sampling,ship_date,221,to_ship_Sep_2023,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
datatype mismatch,water,sampling,ship_date,222,to_ship_Sep_2023,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
datatype mismatch,water,sampling,ship_date,225,to_ship_Sep_2023,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
datatype mismatch,water,sampling,ship_date,226,to_ship_Sep_2023,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
datatype mismatch,water,sampling,ship_date,227,to_ship_Sep_2023,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
datatype mismatch,water,sampling,ship_date,230,to_ship_Sep_2023,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,161,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,162,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,166,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,167,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,181,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,182,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,186,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,187,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,201,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,202,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,206,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,207,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,221,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,222,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,225,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,226,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,227,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,230,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,failure,81,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,82,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,86,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,87,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,101,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,102,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,106,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,107,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,121,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,122,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,126,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,127,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,141,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,142,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,146,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,147,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,161,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,162,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,166,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,167,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,181,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,182,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,186,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,187,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,201,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,202,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,206,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,207,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,221,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,222,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,225,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,226,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,227,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,230,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,samp_store_date,65,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,failure_comment,81,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,82,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,86,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,87,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,101,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,102,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,106,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,107,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,121,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,122,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,126,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,127,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,141,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,142,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,146,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,147,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,161,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,162,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,166,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,167,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,181,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,182,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,186,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,187,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,201,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,202,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,206,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,207,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,221,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,222,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,225,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,226,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,227,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
missing value,water,sampling,failure_comment,230,<empty>,\,/github/workspace/logsheets-filtered/water_sampling.csv,XSDString,mandatory
